source,target
1558340618341982208,177717760
1558340618341982208,741343590
1558340618341982208,113689734
1558340618341982208,106180004
1558340618341982208,31853596
1558340618341982208,494180881
1558340618341982208,499189714
1558340618341982208,1551196257816756224
1558340618341982208,1573167522911866881
1558340618341982208,1569299893700956160
1558340618341982208,974833572891721729
1558340618341982208,1198305408374280192
1558340618341982208,412366599
1558340618341982208,1150491992389894144
1558340618341982208,336825418
1558340618341982208,599650674
1558340618341982208,1374461509976268807
1558340618341982208,1548702959252475905
113216291,756909654576279552
113216291,1161890472274669568
113216291,152072960
113216291,1534348985812533255
113216291,1583720274633150465
113216291,1583660610461478912
113216291,1583602283329249281
113216291,1554010388508815360
113216291,67493558
113216291,1579367827290869761
113216291,1575403390024163328
113216291,1542344020315324418
113216291,1579365288604094464
113216291,1583506949890449423
113216291,1583781814258536450
113216291,1583401741416267779
113216291,1075490478882242565
113216291,1583890250459324416
113216291,1450738161135407105
113216291,1567849657245618176
113216291,1583079517056294915
113216291,1578207324203757568
113216291,1582761993773395968
113216291,1509718959314022400
113216291,1473107827464208384
113216291,1524321946821087232
113216291,1583221706029961218
113216291,18917935
113216291,1571088537403133952
113216291,1522136464347525121
113216291,1573557897513955329
113216291,1569866178058911749
113216291,1501775257954304001
113216291,1430848573948588033
113216291,1487229450232090631
113216291,1501779520612757505
113216291,1493593446866735104
113216291,1490008277551239169
113216291,932298285183848449
113216291,1542348776496832512
113216291,1559715239695773696
113216291,1494816181403852800
113216291,87112055
113216291,902517432635584512
113216291,608903212
113216291,1568620532211548162
113216291,1495947365181710338
113216291,1526830246506688512
113216291,1541700588085415938
113216291,1539441430229549056
113216291,3120192938
113216291,1572115684599173120
113216291,1491707020483112962
113216291,1499062907199447050
113216291,1552110365797806081
113216291,1525085472329846785
113216291,1572427522486435841
113216291,1522472574302703617
113216291,1490175925350285429
113216291,1267026635670171649
113216291,1474302151287775237
113216291,1496139521657913351
113216291,1542684608352768001
113216291,903554251
113216291,1522909846680580100
113216291,1412692789389758465
113216291,1494612550365093893
113216291,1315986015320825856
113216291,1573281603660324865
113216291,1565008436340850688
113216291,1535951415889100801
113216291,1288672425840762880
113216291,1539954123855958016
113216291,1298889965703700481
113216291,1335902462927101952
113216291,1580399151770050560
113216291,1483628990132744193
113216291,1483357555586138115
113216291,1526130357094973441
113216291,1551823500704243713
113216291,1572039415400103939
113216291,1380710522908123138
113216291,1514075974945681411
113216291,1558418582257618944
113216291,1520333541955227648
113216291,1568922039049764864
113216291,1580373836742201344
113216291,1088406251124318210
113216291,1475379761526435840
113216291,1570814842608680962
113216291,1242024256013139969
113216291,1559934153227108352
113216291,1510064499176673284
113216291,1493493509491347456
113216291,1524294402977730560
113216291,1464137842452725763
113216291,1494597589702156289
113216291,1569000360106430464
113216291,836411808046964737
113216291,1564894248180350978
113216291,1255644899040473089
4387386562,1574899680126935057
4387386562,1584566537222066176
4387386562,838019947699843072
4387386562,1192585457680433152
4387386562,1138577506255167488
4387386562,1285813909392437248
4387386562,1521269378997706752
4387386562,1581707002820050944
4387386562,1323286810030710785
4387386562,1417975930518216704
4387386562,1517788108238069762
4387386562,1542645469943369728
4387386562,1119756264710471680
4387386562,1554950351169769479
4387386562,1573441553892364304
4387386562,1231514910108061696
4387386562,1461688510163861504
4387386562,1573433659633422338
4387386562,1189339903479418880
4387386562,547849258
4387386562,755393783836147712
4387386562,1326894045671657473
4387386562,1582499294522884096
4387386562,1284934154728202240
4387386562,1369211936185974784
4387386562,1532399779258449921
4387386562,1582316977087029250
4387386562,1534648146042691587
4387386562,1579090667543879680
4387386562,2271600247
4387386562,1580027481783824384
4387386562,1578960977671905280
4387386562,1077316643200602112
4387386562,1296404561981321218
4387386562,1539985472801366017
4387386562,1034946750967099397
4387386562,1572187164636594176
4387386562,1185704008217964549
4387386562,1217758946695548928
4387386562,1479977462834552839
4387386562,1384072910701142023
4387386562,1436781620078518273
4387386562,1571848146463989761
4387386562,1526999749089497088
4387386562,1575999538090975232
4387386562,1546657497418592256
4387386562,1516784974246125581
4387386562,1063054390335062017
4387386562,1568261742249009158
4387386562,857382258
4387386562,1566408814907228161
4387386562,1462931230496747525
4387386562,1461391678674247692
4387386562,1009545582539628553
4387386562,1545395919998402563
4387386562,1351091773037293570
4387386562,1262190595667304448
4387386562,1562533317425393664
4387386562,859854874342825989
4387386562,1379592962494107652
4387386562,1166690377149157376
4387386562,833410470132453378
4387386562,712753808066154496
4387386562,1467683348327849987
4387386562,1570720086222159872
4387386562,1568578719865884679
4387386562,1239230591347892227
4387386562,840396595711660034
4387386562,1261218503761297408
4387386562,1562758345529839618
4387386562,1568489344922443777
4387386562,1547550788779737088
4387386562,1565025874071658496
4387386562,1567951416844591106
4387386562,1566163280527347712
4387386562,1083498942611054593
4387386562,1421581507655839748
4387386562,1554527372673794051
4387386562,1534679034755354624
4387386562,1566061127284543491
4387386562,1375189506681413637
4387386562,1542800746873122819
4387386562,2764235992
4387386562,1557064335897280513
4387386562,1481232223273689090
4387386562,1515414739744079881
4387386562,1049768790471450624
4387386562,1563722666212745221
4387386562,1437451502927417352
4387386562,868851960862081024
4387386562,1537868689546027009
4387386562,758923991687888896
4387386562,815675307931922439
4387386562,950528749619109889
4387386562,1894890643
4387386562,1247877808673734658
4387386562,1506530655106211845
4387386562,3311990985
4387386562,1537800584560005120
4387386562,1522970319442558978
4387386562,1257302897060012033
1530981111731523585,1562234770138230784
1530981111731523585,1495039689685934082
1530981111731523585,1131475194936287232
1530981111731523585,1481577080366288902
1530981111731523585,1464532374562217986
1530981111731523585,2903699031
1530981111731523585,1497181872085999619
1530981111731523585,1566685444057735168
1530981111731523585,1517879836026486784
1530981111731523585,1354358157229895681
1530981111731523585,1516802941398794252
1530981111731523585,1405481541304791042
1530981111731523585,1584472495008239621
1530981111731523585,1328908467801755648
1530981111731523585,1333938106387496960
1530981111731523585,1566173631465521155
1530981111731523585,1583185626236583936
1530981111731523585,1555120738688008192
1530981111731523585,1481918224795152385
1530981111731523585,1481631403590750211
1530981111731523585,1212090913696055296
1530981111731523585,259886058
1530981111731523585,757903772190400512
1530981111731523585,1583594615835435008
1530981111731523585,1099504052
1530981111731523585,1545689461484167168
1530981111731523585,1538206746635911170
1530981111731523585,1546675024559575040
1530981111731523585,1103357000535007239
1530981111731523585,1439315293109641218
1530981111731523585,1536270981538496512
1530981111731523585,861137888838393856
1530981111731523585,1421071325209272322
1530981111731523585,310214780
1530981111731523585,1551840142075256833
1530981111731523585,997783516950691840
1530981111731523585,1250990137
1530981111731523585,1550904987009564672
1530981111731523585,1551261890755678208
1530981111731523585,1531324174744035330
1530981111731523585,1484927123672473603
1530981111731523585,946662307983175680
1530981111731523585,188860223
1530981111731523585,1569009849303801862
1530981111731523585,1367982949275213828
1530981111731523585,1573790169831989257
1530981111731523585,1467221960589516810
1530981111731523585,1515026390378287110
1530981111731523585,1562795926112333825
1530981111731523585,1567508695931670530
1530981111731523585,1524272162261151744
1530981111731523585,1546736003439804416
1530981111731523585,1484496029898756100
1530981111731523585,1481548147407179779
1530981111731523585,1548947081687171073
1530981111731523585,1539314600629350400
1530981111731523585,1516023269941522433
1530981111731523585,2867575007
1530981111731523585,1567242215218446338
1530981111731523585,1564337165609406466
1530981111731523585,1568963042410381314
1530981111731523585,1272287417630949377
1530981111731523585,1280535882521628672
1530981111731523585,12090812
1530981111731523585,4523322167
1530981111731523585,4149476472
1530981111731523585,1512018960325165057
1530981111731523585,1482067977721757696
1530981111731523585,1057755902546190337
1530981111731523585,1206560847130251264
1530981111731523585,480219972
1530981111731523585,1569500386674999296
1530981111731523585,1551486504878366723
1530981111731523585,1564202448079802368
1530981111731523585,1559358276638511111
1530981111731523585,4824893644
1530981111731523585,1399184116352897024
1530981111731523585,1428756705182113795
1530981111731523585,1573625065463128065
1530981111731523585,193835939
1530981111731523585,1539373315218984960
1530981111731523585,1580572672563597314
1530981111731523585,2190268085
1530981111731523585,2390757344
1530981111731523585,523980708
1530981111731523585,1482108536800911362
1530981111731523585,1489988200256913410
1530981111731523585,1579553167112654848
1530981111731523585,1563950773221920768
1530981111731523585,386191088
1530981111731523585,1380265572034809856
1530981111731523585,1518757778906664960
1530981111731523585,1552553230420172801
1530981111731523585,219045684
1530981111731523585,1318320412686733313
1530981111731523585,1527718827605336064
1530981111731523585,1543518644696748034
1530981111731523585,1580280658546532353
1530981111731523585,1570007657020268548
1530981111731523585,1392048183916875780
1530981111731523585,1546932800837877769
1486378074207830021,361187081
1486378074207830021,1583506621442949120
1486378074207830021,1388978144405753869
1486378074207830021,1382927989550252032
1486378074207830021,1563142062492778496
1486378074207830021,1573162944166330373
1486378074207830021,1566765879764959233
1486378074207830021,1542673724662489088
1486378074207830021,1567597802343075840
1486378074207830021,741775715713093633
1486378074207830021,1129089983942463488
1486378074207830021,1565230225101037568
1486378074207830021,1547277837123702785
1486378074207830021,1371098452667555844
1486378074207830021,1410627247
1486378074207830021,1402269705520529414
1486378074207830021,1523972092420661249
1486378074207830021,1116884941
1486378074207830021,1324811718313283587
1486378074207830021,1468570330436632577
1486378074207830021,1302354673597403137
1486378074207830021,1296076362588061696
1486378074207830021,1116360243871612929
1486378074207830021,1488261622988783622
1486378074207830021,1394544057100165120
1486378074207830021,1202955034423681024
1486378074207830021,1161247115303170049
1486378074207830021,1395982449780346886
1486378074207830021,1414113553066438656
1486378074207830021,1367469097483710465
1486378074207830021,1486404444518453250
975840870472863746,1574327802903543808
975840870472863746,1568424457525403649
975840870472863746,1509941590747660289
975840870472863746,1574834753450250252
975840870472863746,1579559813704458240
975840870472863746,1551921194248859650
975840870472863746,1562379351051497473
975840870472863746,1530664022600826882
975840870472863746,1575391945496592385
975840870472863746,1580602103654916099
975840870472863746,1512195731343515660
975840870472863746,1318785107117879297
975840870472863746,1547912079016747010
975840870472863746,1559895160477163520
975840870472863746,1505466587586908162
975840870472863746,1524410297452277762
975840870472863746,722434783612178432
975840870472863746,1546492318815076352
975840870472863746,1512933234010734597
975840870472863746,1547741528340459520
975840870472863746,1544906749416771585
975840870472863746,1479891467153776641
975840870472863746,1503927199950417920
975840870472863746,1576900026298671106
975840870472863746,1398207173914726401
975840870472863746,1512909675372507136
975840870472863746,1533456505999171586
975840870472863746,1544030977332334599
975840870472863746,1442807078993727493
975840870472863746,446992171
975840870472863746,1013488994515062787
975840870472863746,1452778413476007942
975840870472863746,1548847300184784896
975840870472863746,1561032400137756673
975840870472863746,1533809514247593986
975840870472863746,1530572371324719106
975840870472863746,1392158462130507780
975840870472863746,1084673911445426176
975840870472863746,1572874596734361600
975840870472863746,1487840366783086595
975840870472863746,1418929898
975840870472863746,1126040717653098496
975840870472863746,1567685746705813504
975840870472863746,1512272161133805579
975840870472863746,1471566176820109326
975840870472863746,1132058814113636355
975840870472863746,1490434139300012041
975840870472863746,1544279805054648327
975840870472863746,1424238609884909573
975840870472863746,1548681552690831367
975840870472863746,1552347374055481348
975840870472863746,1504008149602533376
975840870472863746,1568852584680792065
975840870472863746,1571633153055531009
975840870472863746,1530678898039595013
975840870472863746,1552539930739593218
975840870472863746,1547275951230226434
975840870472863746,1531203744804634624
975840870472863746,1545416897600126976
975840870472863746,1543202607434534915
975840870472863746,1546767433142513666
975840870472863746,1505385037889519617
975840870472863746,1547292189935427585
975840870472863746,1558874649353523200
975840870472863746,1565149198755934209
975840870472863746,1567313987745845248
975840870472863746,1567811283696640001
975840870472863746,1541551000254722048
975840870472863746,1552517461597208578
975840870472863746,1241346464997130240
975840870472863746,1545837505819312132
975840870472863746,1542561087563988992
975840870472863746,1559355895028469761
975840870472863746,1570904996564049926
975840870472863746,1533062572517343233
975840870472863746,1546059601707163650
975840870472863746,1545065828248338434
975840870472863746,1530217542161035264
975840870472863746,1541803123395756034
975840870472863746,1561688085229981696
975840870472863746,1463265893962502144
975840870472863746,1530266253167845376
975840870472863746,1540789551605714944
975840870472863746,1527716827253841920
975840870472863746,1545206204200194048
975840870472863746,1540554694975782912
975840870472863746,1549348275064635393
975840870472863746,1543519902811635714
975840870472863746,846001654499622914
975840870472863746,1509132900754948100
975840870472863746,1543758842747654144
975840870472863746,1169035385848115200
975840870472863746,1538729909664759808
975840870472863746,1188542795130245120
975840870472863746,1364276079863730185
975840870472863746,1564496970307158016
975840870472863746,1557852604247560193
975840870472863746,1540919801899540480
975840870472863746,1550736245961007104
975840870472863746,1557375535839412225
975840870472863746,1545511499006869506
1529822455505645570,1576161198529183744
1529822455505645570,1220493523
1529822455505645570,1565676710573625346
1529822455505645570,1483652849691156482
1529822455505645570,1298900772940386304
1529822455505645570,1479889853684887553
1529822455505645570,1487778897353748480
1529822455505645570,1577038898571747328
1529822455505645570,1573834103559946242
1529822455505645570,1564986691659730945
1529822455505645570,1560612697603018752
1529822455505645570,1570429087709270023
1529822455505645570,1584432113947901952
1529822455505645570,1584325856301809665
1529822455505645570,1556004921253810179
1529822455505645570,1456996573636857862
1529822455505645570,1582656896619667461
1529822455505645570,953402396520144896
1529822455505645570,1569057256565506051
1529822455505645570,1547180539949498370
1529822455505645570,1453757272753123335
1529822455505645570,1549719489184505856
1529822455505645570,1580243491111817217
1529822455505645570,1328853859
1529822455505645570,1524565049402138624
1529822455505645570,1402268604817674240
1529822455505645570,1357687505353666562
1529822455505645570,1445443194322178059
1529822455505645570,1552020301638148096
1529822455505645570,1535124874158645251
1529822455505645570,1581352944942948352
1529822455505645570,1486041373467979783
1529822455505645570,709435790640676866
1529822455505645570,1541737911221198848
1529822455505645570,2785237096
1529822455505645570,738671475570442240
1529822455505645570,1274933667622723584
1529822455505645570,1312346164809916416
1529822455505645570,1378049868493692931
1529822455505645570,1491721860408561669
1529822455505645570,1460672323481128967
1529822455505645570,1209817327786696705
1529822455505645570,1574388240118960128
1529822455505645570,838467115
1529822455505645570,996716099155775488
1529822455505645570,1500570041267412993
1529822455505645570,2886692098
1529822455505645570,1498739619373928449
1529822455505645570,1390597161335808001
1529822455505645570,3386699559
1529822455505645570,4843853151
1529822455505645570,1371853269346181124
1529822455505645570,1197603983214469123
1529822455505645570,434720033
1529822455505645570,1265966708533100545
1529822455505645570,2949708857
1529822455505645570,1546934963190349825
1529822455505645570,1284833779039772674
1529822455505645570,1350684941915447296
1529822455505645570,1455989712456454153
1529822455505645570,790513306905837568
1529822455505645570,1532779007867080707
1529822455505645570,1444213629927231494
1529822455505645570,1558933531254050819
1529822455505645570,1183958964
1529822455505645570,1429474637293948934
1529822455505645570,1578130379642470422
1529822455505645570,585944442
1529822455505645570,1509600338357235718
1529822455505645570,1460640498310426632
1529822455505645570,1250990137
1529822455505645570,1583455204661465088
1529822455505645570,1570193082745749504
1529822455505645570,1563929496302063616
1529822455505645570,1219498434413178880
1529822455505645570,1558905013275185154
1529822455505645570,1481755135411994626
1529822455505645570,1488304635945304066
1529822455505645570,1574119548336439298
1529822455505645570,971033936850714624
1529822455505645570,1486601862128283653
1529822455505645570,1557419154457739268
1529822455505645570,1492540648741904391
1529822455505645570,1293624504846082049
1529822455505645570,1538898953000951812
1529822455505645570,1548920371163922433
1529822455505645570,1579347414607335425
1529822455505645570,1425780247748780043
1529822455505645570,1468113241586950147
1529822455505645570,1446515885213106179
1529822455505645570,1450446064578932737
1529822455505645570,1521461810871865345
1529822455505645570,1574342766909349889
1529822455505645570,1578059577437863941
1529822455505645570,1190329036284858369
1529822455505645570,1441363104630071299
1529822455505645570,1563929210502234112
1529822455505645570,1492941597356535815
1529822455505645570,1381669093045063680
1529822455505645570,1544321478153347072
1529822455505645570,1577238316763824129
1570220154038145024,1584725992374996993
1570220154038145024,1569714938985455618
1570220154038145024,1580703286746808320
1570220154038145024,1237364533741662209
1570220154038145024,1578607109247320064
1570220154038145024,881578506903314432
1570220154038145024,1334534047398289408
1570220154038145024,1577989894798036994
1570220154038145024,1579177358422056960
1570220154038145024,1523732788402221056
1570220154038145024,582839975
1570220154038145024,1569496232900579328
1570220154038145024,1265343034662678534
1570220154038145024,1413934478901317634
1570220154038145024,968578352343867393
1570220154038145024,1029100619125149698
1570220154038145024,1565222631732822016
1570220154038145024,1582072525781024770
1570220154038145024,1579196272367570946
1570220154038145024,1936537441
1570220154038145024,2258784590
1570220154038145024,1399811373073379329
1570220154038145024,1565060880555016194
1570220154038145024,19396625
1570220154038145024,1534026384284303360
1570220154038145024,1459499043344769027
1570220154038145024,1540624960082821123
1570220154038145024,739408965721673729
1570220154038145024,1142313922982219777
1570220154038145024,1551988658986688512
1570220154038145024,24886994
1570220154038145024,1330619191020417024
1570220154038145024,1575014696725483521
1570220154038145024,1563277161988890626
1570220154038145024,384289078
1570220154038145024,899656714479439872
1570220154038145024,2933689797
1570220154038145024,1151842300944928768
1570220154038145024,1433786893599002630
1570220154038145024,1010749652784693248
1570220154038145024,1467158599499538433
1570220154038145024,1462161796165300228
1570220154038145024,1159140397
1570220154038145024,1434306894622044161
1570220154038145024,1362106220035928064
1570220154038145024,866141807838679040
1570220154038145024,3352251249
1570220154038145024,1580313263996375040
1570220154038145024,1074780816864149505
1570220154038145024,410232305
1570220154038145024,1577891114631274497
1570220154038145024,1329833574250516481
1570220154038145024,1372968275588571148
1570220154038145024,1474064018205773831
1570220154038145024,1544528455076757504
1570220154038145024,880139608704548864
1570220154038145024,715710032273256448
1570220154038145024,1568663372995895297
1570220154038145024,1575459858606092288
1570220154038145024,960004771695472640
1570220154038145024,1580553067996512256
1570220154038145024,32917190
1570220154038145024,258134278
1570220154038145024,1170841706838671361
1570220154038145024,1538821952231841795
1570220154038145024,1235206506284376069
1570220154038145024,1334626226594590720
1570220154038145024,18650281
1570220154038145024,1579981656466681857
1570220154038145024,783341365602164736
1570220154038145024,804134184826585089
1570220154038145024,1575945961909649430
1570220154038145024,1029330969793372167
1570220154038145024,1077378947204173829
1570220154038145024,825201859887456256
1570220154038145024,732977148
1570220154038145024,3061765327
1570220154038145024,2799934021
1570220154038145024,1564296924928294915
1570220154038145024,1578393213697605632
1570220154038145024,904720808
1570220154038145024,41825088
1570220154038145024,1349705954284204032
1570220154038145024,1396321656323264516
1570220154038145024,1435098762746138625
1570220154038145024,1563633678294695937
1570220154038145024,945160613243781121
1570220154038145024,1556504107170643968
1570220154038145024,1492873395423244293
1570220154038145024,1451737373033775105
1570220154038145024,1465753389258661897
1570220154038145024,1223059296600150016
1570220154038145024,1502227024789721089
1570220154038145024,1246932591980265472
1570220154038145024,1348407451801022465
1570220154038145024,1503647140740046851
1570220154038145024,938526763214409730
1570220154038145024,1287371465613086721
1570220154038145024,1524476670861881345
1570220154038145024,1256790835976458246
1570220154038145024,1056179778
1001333503890542592,347932329
1001333503890542592,1575767506396278784
1001333503890542592,14372104
1001333503890542592,885678169981845505
1001333503890542592,1555518794617049088
1001333503890542592,1482853068517564421
1001333503890542592,1024624626046062593
1001333503890542592,767476495543439360
1001333503890542592,1565540700393205760
1001333503890542592,1552055187703054337
1001333503890542592,1572213694746050561
1001333503890542592,1569461173686239233
1001333503890542592,1537093054636621825
1001333503890542592,1443325324280860672
1001333503890542592,968079980533075968
1001333503890542592,767342715885522944
1001333503890542592,1542145866533830660
1001333503890542592,1565900916729020418
1001333503890542592,1535534543532199936
1001333503890542592,1562795369880178689
1001333503890542592,1548756738257702914
1001333503890542592,1489392835208036353
1001333503890542592,978683259126153216
1001333503890542592,753647504672129025
1001333503890542592,1548112613438959617
1001333503890542592,1564700870981423105
1001333503890542592,1529433161289154560
1001333503890542592,1564540749164777472
1001333503890542592,1489454577715855361
1001333503890542592,2760904727
1001333503890542592,808439294293671936
1001333503890542592,887674267613245442
1001333503890542592,1537286567286521856
1001333503890542592,1367839158027362305
1001333503890542592,1349516451179331584
1001333503890542592,1368149435990093829
1001333503890542592,1560631484004052992
1001333503890542592,1560189926272114688
1001333503890542592,804554814289907712
1001333503890542592,1511487121277833221
1001333503890542592,1481159067867533312
1001333503890542592,1226612092729544705
1001333503890542592,1532245532391120897
1001333503890542592,1534492026829680640
1001333503890542592,890119581699895297
1001333503890542592,3204764781
1001333503890542592,1183638732865445888
1001333503890542592,1378045079659634697
1001333503890542592,753872944443555840
1001333503890542592,1500990266857037824
1001333503890542592,1027544867356987392
1001333503890542592,1406840518429003776
1001333503890542592,896990747202859008
1001333503890542592,1487900435256074241
1001333503890542592,1386410326942486532
1001333503890542592,1396475605974147078
1001333503890542592,2282110511
1001333503890542592,1406461867988602885
1001333503890542592,1020128749659086849
1001333503890542592,1532774561560702976
1001333503890542592,1477690955931303936
1001333503890542592,1392259877716717571
1001333503890542592,2976902992
1001333503890542592,1398242213608493058
1001333503890542592,1527950181500702722
1001333503890542592,784686805241200640
1001333503890542592,1531066162053890053
1001333503890542592,823981162292977664
1001333503890542592,1502444808366874628
1001333503890542592,128939759
1001333503890542592,1440704820084572161
1001333503890542592,2185870211
1001333503890542592,1387075609432633356
1001333503890542592,1212690875228123141
1001333503890542592,1499191916478574596
1001333503890542592,1463095844802990087
1001333503890542592,1257698376285589504
1001333503890542592,879136137926909954
1001333503890542592,2959029202
1001333503890542592,726063049744986112
1001333503890542592,1352028061118697472
1001333503890542592,1355844714688356352
1001333503890542592,1300937753174118401
1001333503890542592,1252386635146301440
1001333503890542592,1453546713222828042
1001333503890542592,2575460018
1001333503890542592,3741251518
1001333503890542592,866067285122969600
1001333503890542592,1513003826147692550
1001333503890542592,3489308415
1001333503890542592,24897626
1001333503890542592,1502246495776559105
1001333503890542592,1277564516411285505
1001333503890542592,1521790162749071365
1001333503890542592,971408853316272129
1001333503890542592,1182314876963819520
1001333503890542592,1510657726803816449
1001333503890542592,1170297817883168770
1001333503890542592,949834691196194816
1001333503890542592,1450102196763234313
1001333503890542592,1457866482197598210
1445540879641419780,4269961874
1445540879641419780,306854187
1445540879641419780,1550611410849349632
1445540879641419780,1541434407092903941
1445540879641419780,1526542614471790592
1445540879641419780,1147976686505549832
1445540879641419780,2443947801
1445540879641419780,1966683769
1445540879641419780,1505253586355245057
1445540879641419780,1498915866024747013
1445540879641419780,885784605240045568
1445540879641419780,1516460430205538305
1445540879641419780,1577053569886330880
1445540879641419780,1246901369551847424
1445540879641419780,382795611
1445540879641419780,2422515386
1445540879641419780,1509634978723868681
1445540879641419780,1578441967532675072
1445540879641419780,1579946609844035586
1445540879641419780,1581718283128111105
1445540879641419780,1508061434747699202
1445540879641419780,893524202
1445540879641419780,54432714
1445540879641419780,1579938438350004224
1445540879641419780,1569498379734102018
1445540879641419780,1535182807835635717
1445540879641419780,1575963141271339025
1445540879641419780,215716176
1445540879641419780,1536827863965605891
1445540879641419780,2902359105
1445540879641419780,1461852836975853576
1445540879641419780,1358871971027693571
1445540879641419780,1553306647551848449
1445540879641419780,1469952956296568834
1445540879641419780,1577157130381135872
1445540879641419780,101124019
1445540879641419780,1088911416973803520
1445540879641419780,1308715405716983808
1445540879641419780,1570074113015685123
1445540879641419780,1522880530085302274
1445540879641419780,1569710301402251267
1445540879641419780,1134190472149262336
1445540879641419780,1560016714687041542
1445540879641419780,1435130754082787330
1445540879641419780,437076708
1445540879641419780,991676636738281472
1445540879641419780,1575714848368779264
1445540879641419780,1490549110910242818
1445540879641419780,1499794432115236865
1445540879641419780,1542383199967657984
1445540879641419780,951968954561462272
1445540879641419780,1465455108121108484
1445540879641419780,1561865009986248704
1445540879641419780,1526359563364081664
1445540879641419780,1437194232326930432
1445540879641419780,284839053
1445540879641419780,1506286902969839625
1445540879641419780,1409934152347140097
1445540879641419780,210250976
1445540879641419780,1454909535517298690
1445540879641419780,1549104579006054404
1445540879641419780,146324395
1445540879641419780,2227555184
1445540879641419780,1493296687510601734
1445540879641419780,1565361766015565824
1445540879641419780,1454907167681781760
1445540879641419780,1508862502167326728
1445540879641419780,1091125115209814017
1445540879641419780,1555264612672671747
1445540879641419780,2919234485
1445540879641419780,1092182191117873152
1445540879641419780,1424939029041197058
1445540879641419780,1320840097886097408
1445540879641419780,1507440849952591881
1445540879641419780,1575070163124514817
1445540879641419780,1556999447850385408
1445540879641419780,1570256458243280898
1445540879641419780,1546657497418592256
1445540879641419780,1552527940415537152
1445540879641419780,1574022738192343043
1445540879641419780,1407220751766147080
1445540879641419780,1553783944063193089
1445540879641419780,1366821039020404736
1445540879641419780,1537866693606883329
1445540879641419780,2807481967
1445540879641419780,1572284201323331584
1445540879641419780,46242938
1445540879641419780,1539522487523975176
1445540879641419780,3286114658
1445540879641419780,1518833378900029440
1445540879641419780,1615727965
1445540879641419780,1569413085378613250
1445540879641419780,1280387234
1445540879641419780,1552063262535172096
1445540879641419780,117555064
1445540879641419780,1103441918162284545
1445540879641419780,1567065440702328833
1445540879641419780,2506353170
1445540879641419780,1534749053954707459
1445540879641419780,3240921199
1445540879641419780,3066195529
1490686788305829892,1560254212285632516
1490686788305829892,1581372738010226689
1490686788305829892,1572258710180749313
1490686788305829892,1486662237569880069
1490686788305829892,1580496267272232960
1490686788305829892,1227112729066004480
1490686788305829892,1434758605836849154
1490686788305829892,1576970790007967745
1490686788305829892,1551948431417085955
1490686788305829892,1573381554679812097
1490686788305829892,1577649684742656000
1490686788305829892,1539903392432136193
1490686788305829892,1574922619056431105
1490686788305829892,909919422915207169
1490686788305829892,1518881679422615557
1490686788305829892,908398796471664640
1490686788305829892,1286379165978185733
1490686788305829892,1145636149123256322
1490686788305829892,1415161814
1490686788305829892,1503991117603573760
1490686788305829892,1474450689149517824
1490686788305829892,1531979197429710848
1490686788305829892,2351516424
1490686788305829892,1515257241779253250
1490686788305829892,14372104
1490686788305829892,2960531741
1490686788305829892,1229092631281590275
1490686788305829892,1565199096813699072
1490686788305829892,1025621540422017025
1490686788305829892,789713507960909824
1490686788305829892,592154632
1490686788305829892,1568711826472321025
1490686788305829892,1562892373134172166
1490686788305829892,2327665348
1490686788305829892,1394654447519813641
1490686788305829892,1567103283642114048
1490686788305829892,1233189947550687238
1490686788305829892,1550418834481463296
1490686788305829892,1427721807239467009
1490686788305829892,1565970292438171651
1490686788305829892,1565494076639744000
1490686788305829892,1564967791467405313
1490686788305829892,1564672800710967297
1490686788305829892,365502141
1490686788305829892,1503129895072845830
1490686788305829892,25838832
1490686788305829892,730359421537275904
1490686788305829892,921289760672505857
1490686788305829892,2773315282
1490686788305829892,1413437398134915079
1490686788305829892,1484063944847376390
1490686788305829892,237032485
1490686788305829892,17881733
1490686788305829892,74455838
1490686788305829892,1372185139883638795
1490686788305829892,1292423458119352320
1490686788305829892,2984134817
1490686788305829892,1380984823741870082
1490686788305829892,707971051951628288
1490686788305829892,1382118168898985986
1490686788305829892,1016567609284841472
1490686788305829892,1261066099594088448
1490686788305829892,987253726451646464
1490686788305829892,1508244747877744640
1490686788305829892,1365721475026722823
1490686788305829892,423301726
1490686788305829892,772652229622960128
1490686788305829892,1459638248897232896
1490686788305829892,1535176512500015105
1490686788305829892,1517485775163645955
1490686788305829892,1474750847682760705
1490686788305829892,16861011
1490686788305829892,1020191798860316673
1490686788305829892,1423881946271293443
1490686788305829892,1507757817670811653
1490686788305829892,1416358009496866821
1490686788305829892,35595347
1007483181417816069,1394178856290983938
1007483181417816069,3283813436
1007483181417816069,1458030666302783493
1007483181417816069,1552199986359816195
1007483181417816069,230362963
1007483181417816069,903554251
1007483181417816069,1537477400547966976
1007483181417816069,1071260962563342336
1007483181417816069,1576115924112908289
1007483181417816069,2468271462
1007483181417816069,1525652803451904001
1007483181417816069,1508853452323102728
1007483181417816069,1347243174322835462
1007483181417816069,1551269905768628231
1007483181417816069,1535914484975403009
1007483181417816069,1485946849303592962
1007483181417816069,827639771790839809
1007483181417816069,1561378011017924608
1007483181417816069,1478074324296810507
1007483181417816069,1554760336024031232
1007483181417816069,1566795428359593984
1007483181417816069,1558617495799488512
1007483181417816069,1440189392501436424
1007483181417816069,1137363956639698946
1007483181417816069,1565452061277360129
